,id,name,wgslng,wgslat,adname,cost,rating,type,bdlat,bdlng,WMlat,WMlng
290,B00155R4R5,海友酒店(上海静安寺店),121.437932,31.226912,静安区,[],3.4,住宿服务;宾馆酒店;经济型连锁酒店,31.23093927924482,121.44904771714886,13518408.75322802,3662253.182338319
291,B00156ZWQ4,全季酒店(上海静安寺店),121.43799399999999,31.227259000000004,静安区,[],3.7,住宿服务;宾馆酒店;经济型连锁酒店,31.231292773597392,121.449108044029,13518415.655036448,3662298.3548240187
292,B0FFFA1RNQ,布丁酒店(上海华师大金沙江地铁站店),121.40783700000001,31.230722999999998,普陀区,[],3.5,住宿服务;宾馆酒店;经济型连锁酒店,31.234846177848258,121.41894583980307,13515058.593152598,3662749.3076934046
293,B00156NUXB,汉庭酒店(上海华师大店),121.414429,31.236289000000003,普陀区,[],4.0,住宿服务;宾馆酒店;经济型连锁酒店,31.240518048329648,121.42551003944467,13515792.411235904,3663473.939220457
294,B001558IM5,汉庭酒店(上海静安寺店),121.43735900000001,31.231755,静安区,[],4.1,住宿服务;宾馆酒店;经济型连锁酒店,31.235876655978664,121.44845213215437,13518344.967159797,3662883.6594349146
295,B00155FTI9,格林豪泰酒店(上海静安寺店),121.438496,31.229371,静安区,[],4.6,住宿服务;宾馆酒店;经济型连锁酒店,31.233444667040697,121.44959960442146,13518471.537420826,3662573.2987174876
296,B0FFGFBBOV,布丁酒店(上海玉佛寺长寿路店),121.44491399999998,31.240788000000002,静安区,[],3.7,住宿服务;宾馆酒店;经济型连锁酒店,31.245068867098958,121.4559571185545,13519185.985912737,3664059.690371879
297,B0FFJJ4NXA,上海J&J三房公寓,121.441083,31.255437,普陀区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.25991020354324,121.45208561700645,13518759.52094351,3665967.122807399
298,B0FFLAQKZ9,上海露露小姐公寓(江宁路分店),121.436351,31.249004,普陀区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.253421722055784,121.44737261415473,13518232.757113075,3665129.4515202674
299,B0FFJZM836,夜色公寓,121.43578400000001,31.256822999999997,普陀区,[],3.5,住宿服务;宾馆酒店;经济型连锁酒店,31.261311708359354,121.44678951248314,13518169.638961798,3666147.607881828
300,B00155R3AQ,布丁严选酒店(上海火车站店),121.442655,31.259092,普陀区,[],4.1,住宿服务;宾馆酒店;经济型连锁酒店,31.26358105242552,121.45365190789057,13518934.515183035,3666443.0830350844
301,B0FFFALTPQ,汉庭酒店(上海大宁音乐广场店),121.438993,31.266819,普陀区,[],4.6,住宿服务;宾馆酒店;经济型连锁酒店,31.27130818003342,121.44999656980384,13518526.86320775,3667449.366604534
302,B0FFFWO3MQ,海有酒店(上海长途汽车客运总站店),121.444461,31.257178000000003,普陀区,[],3.8,住宿服务;宾馆酒店;经济型连锁酒店,31.261656321778315,121.45545735799105,13519135.558183407,3666193.836447692
303,B0HAJ55HF7,布丁酒店(上海长途汽车客运总站店),121.44468799999999,31.261191999999998,静安区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.265682385648113,121.45568165166522,13519160.827707818,3666716.556892666
304,B00155KXDO,格林豪泰酒店(上海市中山沪太),121.442136,31.258878999999997,普陀区,[],4.7,住宿服务;宾馆酒店;经济型连锁酒店,31.263368132989413,121.45313364161626,13518876.740367314,3666415.345312259
305,B00155KV15,99旅馆连锁(上海沪太路长途汽车站店),121.44403999999999,31.261989,静安区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.266480976024656,121.45503449347805,13519088.692677785,3666820.348325819
306,B00156EQFP,7天酒店(上海大宁国际延长路地铁站店),121.444524,31.271711,静安区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.276158934489164,121.4555309035284,13519142.571311329,3668086.4920596397
307,B0FFFAINAJ,格林豪泰酒店(上海市延长路地铁站),121.44104399999999,31.268506,静安区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.27298340751894,121.45204814442185,13518755.179483365,3667669.074778533
308,B0FFI9QHEV,观景美宅公寓(上海灵石路店),121.445108,31.283374,静安区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.287665425602693,121.45615644086706,13519207.581893953,3669605.5939117325
309,B0FFG0Z8WZ,海友酒店(上海市北工业园区店),121.43766399999998,31.289821999999997,静安区,[],4.3,住宿服务;宾馆酒店;经济型连锁酒店,31.294008811654663,121.44875151820321,13518378.919604484,3670445.524407235
310,B0FFKY89KF,全季酒店(上海市北高新园区店),121.435818,31.293469,静安区,[],4.8,住宿服务;宾馆酒店;经济型连锁酒店,31.29759005925276,121.44692525051185,13518173.423824482,3670920.615989853
311,B0FFGOI5WZ,速8酒店(上海彭浦新村地铁站店),121.442394,31.309677,静安区,[],4.1,住宿服务;宾馆酒店;经济型连锁酒店,31.313533669962222,121.45356392176356,13518905.460795937,3673032.2407664135
312,B0FFH01B7D,如家快捷酒店(上海万达广场共康路地铁站店),121.43941699999999,31.323905,宝山区,[],4.1,住宿服务;宾馆酒店;经济型连锁酒店,31.327702060148717,121.45060918890239,13518574.062671848,3674886.2049358906
313,B0FFJRT623,海友酒店(上海曹杨路地铁站店),121.4129,31.23947,普陀区,[],4.6,住宿服务;宾馆酒店;经济型连锁酒店,31.24375872596126,121.42396677509524,13515622.203734484,3663888.0893457686
314,B0FFHJCND4,汉庭上海环球港酒店,121.413877,31.245411999999998,普陀区,[],4.6,住宿服务;宾馆酒店;经济型连锁酒店,31.249798966507342,121.4249194182455,13515730.962876987,3664661.7450795206
315,B0FFI6DUTC,汉庭酒店(上海曹杨路地铁站店),121.41316,31.238122999999998,普陀区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.242387007315358,121.4242327881552,13515651.146802088,3663712.7150502317
316,B0FFJM5NHM,汉庭(上海环球港店)(原上海武宁路店),121.41401499999999,31.245441999999997,普陀区,[],3.5,住宿服务;宾馆酒店;经济型连锁酒店,31.249829356948045,121.42505728346495,13515746.324966718,3664665.651240046
317,B0FFFDOYJK,M・家社区酒店(曹杨路店),121.41301299999999,31.239377,普陀区,[],4.0,住宿服务;宾馆酒店;经济型连锁酒店,31.24366400482554,121.42408016751313,13515634.78283694,3663875.981017824
318,B0FFFTCOPF,海友酒店(上海徐家汇宛平南路店),121.44752199999999,31.184828999999997,徐汇区,[],3.9,住宿服务;宾馆酒店;经济型连锁酒店,31.188686560083415,121.45865735904297,13519476.307144728,3656776.043221416
319,B00155N6XZ,如家快捷酒店(枫林路中国科学院店),121.45298100000001,31.194758,徐汇区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.198499418206588,121.46413631020634,13520084.000244968,3658068.0916104126
320,B00155N0ZS,汉庭酒店(襄阳路店),121.45369299999999,31.205195,徐汇区,[],4.5,住宿服务;宾馆酒店;经济型连锁酒店,31.20892024545194,121.46485293421506,13520163.25972241,3659426.3915698635
321,B0FFF00F6Z,全季酒店(上海斜土路店),121.451765,31.197833000000003,徐汇区,[],4.5,住宿服务;宾馆酒店;经济型连锁酒店,31.201561319922423,121.46292725315686,13519948.635744162,3658468.2650193702
322,B0FFGE81D2,汉庭酒店(上海嘉善路店),121.455316,31.209595,徐汇区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.213342769620326,121.46646686345706,13520343.931255968,3659999.0646119528
323,B0FFME8NCW,海友酒店(上海徐家汇永嘉路店),121.454678,31.211583,徐汇区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.21534971864928,121.46582610688179,13520272.909420842,3660257.817443189
324,B0FFKIT7VK,欢迎来到Aries的家复式,121.44931000000001,31.211634999999998,徐汇区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.21541275381375,121.46046797371915,13519675.346394267,3660264.5856988975
325,B0FFJ1TY87,Dream home公寓,121.45478100000001,31.21323,徐汇区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.217013716373554,121.46592481791593,13520284.375328397,3660472.1907349103
326,B0G3A7HVK6,闲屋公寓嘉善路店,121.45509799999999,31.210756,徐汇区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.214514083205565,121.4662470420884,13520319.663606975,3660150.1766459043
327,B0FFHRIJWV,独门老洋房公寓,121.449523,31.209366999999997,徐汇区,[],3.5,住宿服务;宾馆酒店;经济型连锁酒店,31.213124427931806,121.46068526171823,13519699.057445804,3659969.3890816146
328,B0FFIVBIR5,薇薇安的家老洋房公寓,121.44661799999999,31.21448,徐汇区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.218293849122404,121.457772674886,13519375.674325047,3660634.893054023
329,B0FFGDFA6G,上海瑞金宾馆・太原别墅-商务中心,121.450326,31.208299,徐汇区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.212047176694888,121.4614886675114,13519788.44699691,3659830.383602489
330,B0FFG3ASWM,汉庭酒店(恒隆广场店),121.451481,31.234966999999997,静安区,[],4.3,住宿服务;宾馆酒店;经济型连锁酒店,31.239128132929814,121.46254046942494,13519917.021008778,3663301.825603049
331,B00155L9B7,7天酒店(上海火车站店),121.449395,31.256519,静安区,[],4.0,住宿服务;宾馆酒店;经济型连锁酒店,31.260985302329413,121.46038490945357,13519684.808550984,3666108.020741082
332,B00157I7XH,全季酒店(上海火车站天目西路店),121.447296,31.246783,静安区,[],4.6,住宿服务;宾馆酒店;经济型连锁酒店,31.25115500557624,121.45831250517163,13519451.148939809,3664840.257882849
333,B0FFFLJW2A,如家快捷酒店(上海火车站北广场普善路店),121.451094,31.258829,静安区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.26330275288029,121.46207870480353,13519873.94036584,3666408.8341187914
334,B00156YNQU,吉泰酒店(上海火车站北广场店),121.447026,31.257198,静安区,[],3.9,住宿服务;宾馆酒店;经济型连锁酒店,31.26167216248521,121.45801880162965,13519421.092677293,3666196.440879107
335,B0FFJJ6SZQ,钟之小屋公寓礼泉路分店,121.40736899999999,31.255638,普陀区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.260138986274434,121.41838575397246,13515006.495630903,3665993.2968855104
336,B0FFH53LEN,申树公寓,121.408961,31.251421,普陀区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.255885991226563,121.41998582152087,13515183.716260247,3665444.1738023176
337,B00155QTUO,如家快捷酒店(上海大宁国际广中路马戏城店),121.452206,31.281961,静安区,[],4.3,住宿服务;宾馆酒店;经济型连锁酒店,31.286263306622317,121.46323672863961,13519997.727639604,3669421.54113285
338,B0FFI9NBJJ,上海揽翠苑轰趴别墅,121.452506,31.290412,静安区,[],3.0,住宿服务;宾馆酒店;经济型连锁酒店,31.294564214611693,121.4635762822569,13520031.12348684,3670522.3819583138
339,B0FFI65IC3,易佰良品酒店(上海共康路地铁站宝山万达广场店),121.45098300000001,31.322855,宝山区,[],3.9,住宿服务;宾馆酒店;经济型连锁酒店,31.326631123794833,121.46215987507159,13519861.583902365,3674749.3762464025
340,B0FFFHC1DE,贝壳酒店(上海宝山一二八纪念路通河路店),121.446917,31.325955,宝山区,[],3.9,住宿服务;宾馆酒店;经济型连锁酒店,31.32974751191103,121.45809871554671,13519408.958852798,3675153.3510612254
341,B0FFME01C5,贝壳酒店(通河路店),121.446917,31.325946000000002,宝山区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.32973847194183,121.45809872419917,13519408.958852798,3675152.178211866
342,B001571A7X,海友酒店(上海大木桥地铁站店),121.460093,31.196271000000003,徐汇区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.19998850304848,121.47123487340644,13520875.70446349,3658264.988316185
343,B0FFIV61MQ,汉庭酒店(上海小木桥路店),121.456898,31.192631,徐汇区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.196380238191384,121.46804048985025,13520520.038690403,3657791.29634385
344,B00155IORS,7天酒店(上海大木桥地铁站店),121.461615,31.199632,徐汇区,[],4.3,住宿服务;宾馆酒店;经济型连锁酒店,31.203334375393393,121.4727565786881,13521045.132728476,3658702.3887609886
345,B0FFFAP2SV,桔子酒店(上海瑞金南路酒店),121.45919199999999,31.201857,徐汇区,[],4.7,住宿服务;宾馆酒店;经济型连锁酒店,31.20556345215937,121.47034070723501,13520775.405602284,3658991.9587463466
346,B0FFGW8IU7,如家精选酒店(上海淮海路思南路店),121.46165,31.220976,黄浦区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.224852812855964,121.4727511665923,13521049.028910656,3661480.4591033193
347,B0FFIBOJ2I,海友酒店(上海人民广场南京西路店),121.46327099999999,31.231363,黄浦区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.235427733520808,121.47432053080227,13521229.47780523,3662832.626430041
348,B00156NX6B,如家快捷酒店(上海南京路步行街黄河路店),121.46474599999999,31.239767999999998,黄浦区,[],4.3,住宿服务;宾馆酒店;经济型连锁酒店,31.243989125376338,121.47575181879732,13521393.674054148,3663926.888154325
349,B0FFHUACC9,布丁酒店(上海火车站北广场店),121.459724,31.252353999999997,静安区,[],3.8,住宿服务;宾馆酒店;经济型连锁酒店,31.256766957563528,121.47069984720547,13520834.627571387,3665565.663706504
350,B00155MQ9U,汉庭酒店(上海西藏北路地铁站店),121.461044,31.265978999999998,静安区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.270431078719287,121.47200825108665,13520981.569299234,3667339.9698085273
351,B001570D54,桔子酒店(西藏北路地铁站店),121.463494,31.266021000000002,静安区,[],4.7,住宿服务;宾馆酒店;经济型连锁酒店,31.270467092704013,121.47445156322361,13521254.302051676,3667345.439625197
352,B0FFFGW149,海友酒店(上海共和新路大宁店),121.456127,31.267452000000002,静安区,[],4.1,住宿服务;宾馆酒店;经济型连锁酒店,31.271908594905835,121.46710512771797,13520434.211363003,3667531.8055478474
353,B0FFGBQX5S,99旅馆连锁(上海柳营路店),121.46076000000001,31.270695,静安区,[],5.0,住宿服务;宾馆酒店;经济型连锁酒店,31.275120019465508,121.47173304469408,13520949.954563849,3667954.1672928524
354,B0FFG7VATK,汉庭酒店(上海大宁国际广中路店),121.464095,31.28205,虹口区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.286325026263853,121.47509757711912,13521321.205065645,3669433.1339016585
355,B00156DW32,汉庭酒店(上海大宁国际广粤路店),121.460376,31.288776000000002,虹口区,[],4.7,住宿服务;宾馆酒店;经济型连锁酒店,31.292942056278825,121.47142042066186,13520907.207879385,3670309.2662701714
356,B0FFLOL7P6,普陀绿洲清新公寓分店,121.46080800000001,31.297017999999998,虹口区,[],3.5,住宿服务;宾馆酒店;经济型连锁酒店,31.301030495956173,121.47189216242401,13520955.297899408,3671382.958843854
357,B0G1ZP4Y33,全季酒店(上海殷高西路店),121.464302,31.322385999999998,宝山区,[],4.5,住宿服务;宾馆酒店;经济型连锁酒店,31.326132361336168,121.47544764477603,13521344.24820024,3674688.2599247885
358,B0FFG1047D,如家快捷酒店(上海大华新村路地铁站店),121.409701,31.268924,普陀区,[],4.3,住宿服务;宾馆酒店;经济型连锁酒店,31.273424219377787,121.42072001130079,13515266.092683434,3667723.5140441973
359,B0FFKZS6DT,全季酒店(上海大华虎城店),121.40760800000001,31.274176,宝山区,[],4.6,住宿服务;宾馆酒店;经济型连锁酒店,31.278630188626988,121.41864036964179,13515033.100989206,3668407.541831394
360,B0FFKQZXLC,幸福之家公寓,121.41458600000001,31.267570000000003,宝山区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.272076514081686,121.42560181051154,13515809.888395961,3667547.1733741057
361,B0FFFQ6CB0,如家快捷酒店(上海打浦桥店),121.46756699999999,31.200909999999997,黄浦区,[],4.1,住宿服务;宾馆酒店;经济型连锁酒店,31.204596067034775,121.47869170811495,13521707.706337677,3658868.71172236
362,B0FFKKNPW5,全季酒店(上海打浦桥鲁班路店),121.47066000000001,31.202351,黄浦区,[],4.8,住宿服务;宾馆酒店;经济型连锁酒店,31.206029056615584,121.48177467278167,13522052.017522704,3659056.250714203
363,B0FFFCMFVL,吉泰精品酒店(上海打浦路店),121.46615800000001,31.204689000000002,黄浦区,[],3.8,住宿服务;宾馆酒店;经济型连锁酒店,31.20838380114521,121.47728662974893,13521550.85717515,3659360.5358780217
364,B00156QO3H,白玉兰酒店,121.47336399999999,31.205491,黄浦区,[],4.7,住宿服务;宾馆酒店;经济型连锁酒店,31.2091692237252,121.48446776520497,13522353.025425805,3659464.9160114164
365,B0FFHGF9FI,汉庭酒店(上海田子坊店),121.46789199999999,31.205129,黄浦区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.208820809326763,121.479014873369,13521743.885172185,3659417.8016770342
366,B00155M0EA,汉庭优佳(上海打浦桥日月光中心店),121.46678100000001,31.204772,黄浦区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.208465467103398,121.47790764461138,13521620.209217917,3659371.3382697203
367,B00155H7MH,如家快捷酒店(上海徐家汇路蒙自路店)(装修中),121.47478999999998,31.205061999999998,黄浦区,[],4.3,住宿服务;宾馆酒店;经济型连锁酒店,31.20873452462038,121.48588880783258,13522511.767019678,3659409.0816404475
368,B0FFK2555F,上海(Agel house)市中心2房紧邻田子坊新天地,121.474673,31.204728000000003,黄浦区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.208399722468425,121.48577246820318,13522498.742639255,3659365.6116994494
369,B0FFFCVTMC,吉泰精品酒店(徐家汇路店),121.466022,31.208343,黄浦区,[],3.9,住宿服务;宾馆酒店;经济型连锁酒店,31.212056467221515,121.47714712042807,13521535.717724403,3659836.1103889775
370,B00155QDLS,全季酒店(上海新天地店),121.46871499999999,31.211453999999996,黄浦区,[],4.7,住宿服务;宾馆酒店;经济型连锁酒店,31.215185918556408,121.4798256741058,13521835.501113107,3660241.026978741
371,B0FFFW9Y4E,海友酒店(上海人民广场地铁站店),121.47351200000001,31.231582,黄浦区,[],4.0,住宿服务;宾馆酒店;经济型连锁酒店,31.23562348650028,121.48452721577023,13522369.500710445,3662861.137189824
372,B0FFH22VMR,汉庭酒店(上海人民广场大沽路店),121.465833,31.228262,黄浦区,[],4.3,住宿服务;宾馆酒店;经济型连锁酒店,31.232260028284955,121.47688986437187,13521514.678340642,3662428.9263709094
373,B0FFF6ZQZ5,海友酒店(上海南京东路中心店),121.473423,31.239319000000002,黄浦区,[],2.8,住宿服务;宾馆酒店;经济型连锁酒店,31.24350850485335,121.48440211957842,13522359.593275765,3663868.429593524
374,B0FFGX74ON,全季酒店(上海外滩南京东路步行街店),121.472451,31.237408000000002,黄浦区,[],4.8,住宿服务;宾馆酒店;经济型连锁酒店,31.241564989252023,121.48344231899429,13522251.390730713,3663619.6257757354
375,B00156EO5W,99旅馆连锁(上海宝山路地铁站店),121.47024499999999,31.255553000000003,静安区,[],4.3,住宿服务;宾馆酒店;经济型连锁酒店,31.259965526388243,121.48118349385034,13522005.819934022,3665982.228238716
376,B0FFFR9X7E,格林联盟酒店(上海火车站北虬江路店),121.46857800000001,31.253883000000002,静安区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.258287552308175,121.47952494979015,13521820.25034287,3665764.763905401
377,B0FFFRVERT,汉庭酒店(上海四川北路地铁站店),121.475233,31.251332,静安区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.25569403797034,121.48616206677131,13522561.0815541,3665432.5847959407
378,B0FFHX718M,如家精选酒店(上海外滩四川北路地铁站店),121.475264,31.251321,静安区,[],4.6,住宿服务;宾馆酒店;经济型连锁酒店,31.255682832178888,121.48619297698677,13522564.532458313,3665431.1524475953
379,B0FFGDZBGP,弗思特酒店(宝山路地铁站店),121.469082,31.253937,静安区,[],4.5,住宿服务;宾馆酒店;经济型连锁酒店,31.25834064699985,121.48002718448353,13521876.35536623,3665771.795626054
380,B0FFJP3O3T,如家商旅酒店(上海四川北路宝山路地铁站店),121.474425,31.251981,静安区,[],4.7,住宿服务;宾馆酒店;经济型连锁酒店,31.256352014311513,121.48535552222282,13522471.135405539,3665517.0936436383
381,B0FFJXRLWP,格林豪泰快捷酒店(上海静安七浦路天潼路地铁站店),121.47497299999999,31.247991,静安区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.252314127439586,121.48591259088703,13522532.138486492,3664997.5492111524
382,B00155EWV7,布丁酒店(上海北外滩东宝兴路地铁站店),121.47510700000001,31.260824,静安区,[],3.7,住宿服务;宾馆酒店;经济型连锁酒店,31.265244700058865,121.48602340315257,13522547.05529826,3666668.6334150475
383,B00155MWFO,吉泰酒店(上海虹口足球场店),121.47484299999999,31.267287,虹口区,[],4.0,住宿服务;宾馆酒店;经济型连锁酒店,31.271697604460527,121.48576444443071,13522517.66695269,3667510.316670469
384,B00155M0LU,汉庭上海虹口足球场地铁站酒店,121.474415,31.273495,虹口区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.277858856494664,121.48535159162475,13522470.02221063,3668318.8452951205
385,B0FFJHAXX3,桔子酒店(上海虹口足球场店),121.47383500000001,31.271631,虹口区,[],4.7,住宿服务;宾馆酒店;经济型连锁酒店,31.276014508257752,121.48476875350978,13522405.456905972,3668076.072734979
386,B00155KDCX,汉庭酒店(上海虹口足球场二店),121.46983999999999,31.276989,虹口区,[],3.5,住宿服务;宾馆酒店;经济型连锁酒店,31.281324082703957,121.48080423855848,13521960.73554025,3668773.926526704
